Tourist Destination,Sectors,Place ID,Link,Mart Tel,Address
산지천,"강,하천",13481068,https://m.place.naver.com/place/13481068?entry=ple,#,제주 제주시 이도1동
방일리공원,근린공원,1072184853,https://m.place.naver.com/place/1072184853?entry=ple,#,제주 제주시 노형동 3812-2
사계리해안체육공원,"도시,테마공원",17083564,https://m.place.naver.com/place/17083564?entry=ple,#,제주 서귀포시 안덕면 사계리 3530-7
영천악,오름,17054445,https://m.place.naver.com/place/17054445?entry=ple,#,제주 서귀포시 상효동 산122-1
새섬,섬,13542854,https://m.place.naver.com/place/13542854?entry=ple,064-760-3192,제주 서귀포시 서귀동 산1
바굼지오름,오름,17067067,https://m.place.naver.com/place/17067067?entry=ple,#,제주 서귀포시 안덕면 사계리
두머니물공원,자연공원,1827114309,https://m.place.naver.com/place/1827114309?entry=ple,#,제주 서귀포시 법환동 1534
해담은감귤체험농원,"관람,체험",1039776662,https://m.place.naver.com/place/1039776662?entry=ple,010-7739-2352,제주 서귀포시 하논로67번길 38 해담은감귤농원
금빛감귤체험농원,"관광농원,팜스테이",21761581,https://m.place.naver.com/place/21761581?entry=ple,064-782-0397,제주 서귀포시 성산읍 서성일로 954
서귀포 용왕난드르마을,체험마을,20283740,https://m.place.naver.com/place/20283740?entry=ple,064-738-0915,제주 서귀포시 대평감산로 8 용왕난드르 향토음식 체험장
세월호 제주기억관,"기념관,생가",1149166879,https://m.place.naver.com/place/1149166879?entry=ple,#,제주 제주시 명림로 300
찬스귤체험농장,"관람,체험",37421234,https://m.place.naver.com/place/37421234?entry=ple,0507-1440-0012,제주 서귀포시 남원읍 남위남성로93번길 74
사려니남서쪽,오름,17071273,https://m.place.naver.com/place/17071273?entry=ple,#,제주 서귀포시 남원읍 516로 1662-300
이기풍선교기념관,"기념관,생가",20363278,https://m.place.naver.com/place/20363278?entry=ple,064-782-6969,제주 제주시 조천읍 남조로 2125
거친오름,오름,16994306,https://m.place.naver.com/place/16994306?entry=ple,#,제주 제주시 명림로 520
과오름,오름,17028232,https://m.place.naver.com/place/17028232?entry=ple,#,제주 제주시 애월읍 곽지리 산1
황경한의묘,"릉,묘,총",19653129,https://m.place.naver.com/place/19653129?entry=ple,#,제주 제주시 추자면 신양리 산20-1
김녕사굴,동굴,13491403,https://m.place.naver.com/place/13491403?entry=ple,064-783-5412,제주 제주시 구좌읍 김녕리
명월성지,문화재,1071488603,https://m.place.naver.com/place/1071488603?entry=ple,#,제주 제주시 한림읍 명월리
최영장군사당,문화재,17040891,https://m.place.naver.com/place/17040891?entry=ple,#,제주 제주시 추자면 대서리
대한민국최남단비,기념물,17067538,https://m.place.naver.com/place/17067538?entry=ple,#,제주 서귀포시 대정읍 가파리
함덕서우봉해수욕장잔디공원,근린공원,341498396,https://m.place.naver.com/place/341498396?entry=ple,#,제주 제주시 조천읍 조함해안로 525
재밋섬,"키즈카페,실내놀이터",31409132,https://m.place.naver.com/place/31409132?entry=ple,064-757-0500,제주 제주시 중앙로14길 18 아카데미극장
우도등대공원,테마공원,17041410,https://m.place.naver.com/place/17041410?entry=ple,064-783-0180,제주 제주시 우도면 우도봉길 105
표선소금막해변,"해수욕장,해변",1475520795,https://m.place.naver.com/place/1475520795?entry=ple,#,제주 서귀포시
휴애리수국축제,"축제,행사",1780901248,https://m.place.naver.com/place/1780901248?entry=ple,#,제주 서귀포시 남원읍 신례리 2070-5
제주감귤소녀,"관광농원,팜스테이",1562841724,https://m.place.naver.com/place/1562841724?entry=ple,0507-1397-1178,제주 서귀포시 안덕면 서광리 1790-1
탐나라공화국,"관람,체험",35732490,https://m.place.naver.com/place/35732490?entry=ple,064-772-2878,제주 제주시 한림읍 한창로 897 탐나라공화국
제주한림용암동굴지대(소천굴.황금굴.협재굴),기념물,17022566,https://m.place.naver.com/place/17022566?entry=ple,#,제주 제주시 한림읍 협재리 617
아랑조을거리,먹자거리,17042904,https://m.place.naver.com/place/17042904?entry=ple,#,제주 서귀포시 천지로 2 평화떡방아
산방연대,문화재,36230155,https://m.place.naver.com/place/36230155?entry=ple,064-710-3423,제주 서귀포시 안덕면 사계리
돔베낭골,자연명소,17048958,https://m.place.naver.com/place/17048958?entry=ple,#,제주 서귀포시 호근동
엉알해안산책로,도보코스,17038638,https://m.place.naver.com/place/17038638?entry=ple,#,제주 제주시 한경면 고산리 3653-2
대관탈도,섬,31462802,https://m.place.naver.com/place/31462802?entry=ple,#,제주 제주시 추자면 묵리 산144
예래생태체험관,"관람,체험",17064210,https://m.place.naver.com/place/17064210?entry=ple,064-738-6613,제주 서귀포시 예래로 213 예래생태체험관
로프아일랜드,체험여행,1142005579,https://m.place.naver.com/place/1142005579?entry=ple,010-9732-5074,제주 제주시 노형동 284-3
귤쁘네 감귤체험농장,"관광농원,팜스테이",1244796405,https://m.place.naver.com/place/1244796405?entry=ple,0507-1370-0756,제주 서귀포시 남원읍 중산간동로 6596-27
새콤돌코롬 감귤농장,"관광농원,팜스테이",1054421831,https://m.place.naver.com/place/1054421831?entry=ple,0507-1360-8240,제주 서귀포시 남원읍 태수로143번길 74
황토어싱광장,광장,1515357300,https://m.place.naver.com/place/1515357300?entry=ple,#,제주 서귀포시 일주동로 9146
좌보미,오름,17088119,https://m.place.naver.com/place/17088119?entry=ple,064-710-6072,제주 서귀포시 표선면 성읍리 산6
이승이오름,오름,17075231,https://m.place.naver.com/place/17075231?entry=ple,#,제주 서귀포시 남원읍 신례리
어도오름,오름,17028810,https://m.place.naver.com/place/17028810?entry=ple,#,제주 제주시 애월읍 봉성리 3915
썩은다리,오름,1582799714,https://m.place.naver.com/place/1582799714?entry=ple,#,제주 서귀포시 안덕면 화순리
선경감귤체험농장,"관광농원,팜스테이",37818306,https://m.place.naver.com/place/37818306?entry=ple,064-787-3010,제주 서귀포시 표선면 일주동로 6214
대왕산,오름,17079116,https://m.place.naver.com/place/17079116?entry=ple,#,제주 서귀포시 성산읍 수산리 1429
고래관람지역,전망대,19657386,https://m.place.naver.com/place/19657386?entry=ple,#,제주 제주시 애월읍 신엄리 2802-1
소인국 테마파크공룡,부속건물,36961104,https://m.place.naver.com/place/36961104?entry=ple,#,제주 서귀포시 안덕면 중산간서로 1878
종달리해안도로,"거리,골목",17076969,https://m.place.naver.com/place/17076969?entry=ple,#,제주 제주시 구좌읍 종달리 630-1
족은오름,오름,17082552,https://m.place.naver.com/place/17082552?entry=ple,#,제주 서귀포시 안덕면 상창리 산2-1
이어도,섬,1639265448,https://m.place.naver.com/place/1639265448?entry=ple,#,제주 서귀포시 대정읍 가파리
비양봉,"봉우리,고지",17022381,https://m.place.naver.com/place/17022381?entry=ple,#,제주 제주시 한림읍 협재리 산100-1
송당리,자연명소,1627506061,https://m.place.naver.com/place/1627506061?entry=ple,064-782-7489,제주 제주시 구좌읍 중산간동로 2218-3
루나피크닉,테마파크,1103995246,https://m.place.naver.com/place/1103995246?entry=ple,064-794-9681,제주 서귀포시 안덕면 일주서로 1836 루나피크닉
무오법정사항일운동발상지,문화재,17062397,https://m.place.naver.com/place/17062397?entry=ple,#,제주 서귀포시 하원동
모슬포항,자연명소,1993845938,https://m.place.naver.com/place/1993845938?entry=ple,#,제주 서귀포시 대정읍 신영로36번길 48
유어제주,"관광농원,팜스테이",36028475,https://m.place.naver.com/place/36028475?entry=ple,0507-1403-0114,제주 서귀포시 남원읍 태신삼석로91번길 6
제주올리브스탠다드,"관광농원,팜스테이",1498649018,https://m.place.naver.com/place/1498649018?entry=ple,010-6392-5640,제주 서귀포시 대정읍 평화로89번길 99
칡오름,오름,17054592,https://m.place.naver.com/place/17054592?entry=ple,#,제주 서귀포시 상효동 2306-2
족은대비악,오름,17084984,https://m.place.naver.com/place/17084984?entry=ple,#,제주 서귀포시 안덕면 광평리 산59
비치미오름,오름,17030792,https://m.place.naver.com/place/17030792?entry=ple,#,제주 제주시 구좌읍 송당리 산255-1
자구리공원담수욕장,"해수욕장,해변",1196341713,https://m.place.naver.com/place/1196341713?entry=ple,#,제주 서귀포시 서귀동 70-1
제주서귀포층패류화석산지,기념물,13526015,https://m.place.naver.com/place/13526015?entry=ple,#,"제주 서귀포시 남성중로 43 영신토산품,관광낚시선"
미깡나무숲길 귤체험농장,"관광농원,팜스테이",1570438147,https://m.place.naver.com/place/1570438147?entry=ple,0507-1491-2118,제주 제주시 영평동 217
용두암먹거리장터,먹자거리,16989030,https://m.place.naver.com/place/16989030?entry=ple,#,제주 제주시 용담3동
한대오름,오름,17028876,https://m.place.naver.com/place/17028876?entry=ple,#,제주 제주시 애월읍 봉성리
평화통일불사리탑,기념물,32164601,https://m.place.naver.com/place/32164601?entry=ple,064-783-8801,제주 제주시 조천읍 일주동로 884
금성포구,항구,1592647608,https://m.place.naver.com/place/1592647608?entry=ple,#,제주 제주시 애월읍 금성리 573-1
제주성읍마을구경하는집,"관람,체험",20561776,https://m.place.naver.com/place/20561776?entry=ple,#,제주 서귀포시 표선면 번영로 2528
방어축제의거리,먹자거리,19650028,https://m.place.naver.com/place/19650028?entry=ple,#,제주 서귀포시 신영로72번길 14 파랑도다방
우도등대,등대,19828026,https://m.place.naver.com/place/19828026?entry=ple,064-783-0180,제주 제주시 우도면 우도봉길 105
곤을동4.3유적지,"유적지,사적지",1596866841,https://m.place.naver.com/place/1596866841?entry=ple,#,제주 제주시 화북일동 4429
추포도,섬,36072780,https://m.place.naver.com/place/36072780?entry=ple,064-728-2114,제주 제주시 추자면 예초리
모충사,"문화,유적",12226277,https://m.place.naver.com/place/12226277?entry=ple,064-722-0614,제주 제주시 건입동 1427-13
성산·오조 지질트레일,도보여행,1147316269,https://m.place.naver.com/place/1147316269?entry=ple,064-740-6074,제주 서귀포시 성산읍 오조로 30
담소요,"관람,체험",1703121827,https://m.place.naver.com/place/1703121827?entry=ple,0507-1350-7265,제주 서귀포시 남원읍 신례천로 195
하효쇠소깍해수욕장,"해수욕장,해변",36072556,https://m.place.naver.com/place/36072556?entry=ple,064-760-2771,제주 서귀포시 하효동
낭끼오름,오름,17079195,https://m.place.naver.com/place/17079195?entry=ple,#,제주 서귀포시 성산읍 수산리 3954
당오름,오름,17030680,https://m.place.naver.com/place/17030680?entry=ple,#,제주 제주시 구좌읍 송당리 산199-1
용담공원,근린공원,17098778,https://m.place.naver.com/place/17098778?entry=ple,#,제주 제주시 용담일동 373-5
더마파크카트레이싱,부속시설,20557917,https://m.place.naver.com/place/20557917?entry=ple,#,제주 제주시 한림읍 월림리 2365
하도어촌체험마을,체험마을,1305961045,https://m.place.naver.com/place/1305961045?entry=ple,#,제주 제주시 해맞이해안로 1897-27
남원포구,항구,17070530,https://m.place.naver.com/place/17070530?entry=ple,#,제주 서귀포시 남원읍 남태해안로 140
코지하우스,촬영장소,11678179,https://m.place.naver.com/place/11678179?entry=ple,064-782-7800,제주 서귀포시 성산읍 섭지코지로 261
한마음근린공원,근린공원,34333387,https://m.place.naver.com/place/34333387?entry=ple,#,제주 제주시 이도이동 1942-1
아빠가딴귤,"관광농원,팜스테이",1811485320,https://m.place.naver.com/place/1811485320?entry=ple,0507-1368-4415,제주 서귀포시 남원읍 남원체육관로 148-9 아빠가딴귤
장한철생가터,"기념관,생가",1201432301,https://m.place.naver.com/place/1201432301?entry=ple,#,제주 제주시 애월읍 애월로1길 26
제주모슬포알뜨르비행장일제지하벙커,문화재,17064995,https://m.place.naver.com/place/17064995?entry=ple,#,제주 서귀포시 대정읍 상모리 1670
김녕오조해안도로,"거리,골목",17033101,https://m.place.naver.com/place/17033101?entry=ple,#,제주 제주시 구좌읍 월정리 1400-36
편백포레스트 ATV,"관람,체험",1761519474,https://m.place.naver.com/place/1761519474?entry=ple,0507-1309-0967,제주 서귀포시 남원읍 서성로 544-97 토종흑염소목장
감귤따기체험농장,"관광농원,팜스테이",32036759,https://m.place.naver.com/place/32036759?entry=ple,#,제주 서귀포시 신효동 608
와흘본향당,문화재,1134981943,https://m.place.naver.com/place/1134981943?entry=ple,#,제주 제주시 조천읍 와흘리
영실기암,자연명소,17061975,https://m.place.naver.com/place/17061975?entry=ple,#,제주 서귀포시 하원동 산1-4
드라마[킹더랜드호텔]촬영지,촬영장소,1322975819,https://m.place.naver.com/place/1322975819?entry=ple,#,제주 서귀포시 중문관광로72번길 100
아연네하우스한라봉체험,"관람,체험",1959899537,https://m.place.naver.com/place/1959899537?entry=ple,010-7722-2876,제주 서귀포시 남원읍 태위로215번길 14-40
안오름,오름,17025985,https://m.place.naver.com/place/17025985?entry=ple,#,제주 제주시 애월읍 고성리
다정감귤체험농원,"관람,체험",701471372,https://m.place.naver.com/place/701471372?entry=ple,064-782-3686,제주 서귀포시 성산읍 서성일로 1063
하논오름,오름,17049111,https://m.place.naver.com/place/17049111?entry=ple,#,제주 서귀포시 호근동
이호테우 하양말등대,등대,1470243691,https://m.place.naver.com/place/1470243691?entry=ple,#,제주 제주시 이호일동 374-5
칠십리음식특화거리,먹자거리,19644322,https://m.place.naver.com/place/19644322?entry=ple,#,제주 서귀포시 서귀동
제주당처물동굴,동굴,13542380,https://m.place.naver.com/place/13542380?entry=ple,#,제주 제주시 구좌읍 월정리 1457
답다니탑망대,체험여행,17041252,https://m.place.naver.com/place/17041252?entry=ple,#,제주 제주시 우도면 연평리
무수천계곡,계곡,31206936,https://m.place.naver.com/place/31206936?entry=ple,#,제주 제주시 애월읍 광령리
제주숲길,체험여행,1718891281,https://m.place.naver.com/place/1718891281?entry=ple,0507-1317-1085,제주 서귀포시 막숙포로37번길 9-2
올레썸,"관람,체험",1987423108,https://m.place.naver.com/place/1987423108?entry=ple,070-4282-1666,제주 제주시 논세길 56
5.16도로숲터널,터널,17075073,https://m.place.naver.com/place/17075073?entry=ple,#,제주 서귀포시 남원읍 신례리
강정 어촌체험마을,체험마을,13476445,https://m.place.naver.com/place/13476445?entry=ple,064-739-0773,제주 서귀포시 말질로 290
뛔미정원,"관광농원,팜스테이",1943202534,https://m.place.naver.com/place/1943202534?entry=ple,0507-1300-4118,제주 서귀포시 남원읍 위미리 2159
용와이오름,오름,17085105,https://m.place.naver.com/place/17085105?entry=ple,#,제주 서귀포시 안덕면 상천리 산24
제주웰컴센터,관광안내소,17014851,https://m.place.naver.com/place/17014851?entry=ple,#,제주 제주시 선덕로 23
석부작테마공원,"도시,테마공원",1200890373,https://m.place.naver.com/place/1200890373?entry=ple,064-739-3196,제주 서귀포시 일주동로 8941
논오름,오름,17082845,https://m.place.naver.com/place/17082845?entry=ple,#,제주 서귀포시 안덕면 상창리
도두동 주민공원,자연공원,1929020493,https://m.place.naver.com/place/1929020493?entry=ple,#,제주 제주시 도두일동 1987
동백동산습지센터,부속시설,37418178,https://m.place.naver.com/place/37418178?entry=ple,#,제주 제주시 조천읍 동백로 77
노형미리내공원,근린공원,17004116,https://m.place.naver.com/place/17004116?entry=ple,064-728-8637,제주 제주시 미리내길 84
이호랜드방사제등대,등대,1564404542,https://m.place.naver.com/place/1564404542?entry=ple,064-720-2672,제주 제주시 이호일동 375-43
롯데호텔 제주아웃도어키즈월드,테마파크,19964292,https://m.place.naver.com/place/19964292?entry=ple,#,제주 서귀포시 중문관광로72번길 35
영화[인어공주]촬영지,촬영장소,21075736,https://m.place.naver.com/place/21075736?entry=ple,#,제주 제주시 우도면 연평리
협재동굴,동굴,13491608,https://m.place.naver.com/place/13491608?entry=ple,064-796-0001,제주 제주시 한림읍 한림로 300
제주공룡랜드토이랜드,부속시설,17024276,https://m.place.naver.com/place/17024276?entry=ple,#,제주 제주시 애월읍 광령평화2길 1
문화공원,근린공원,19657685,https://m.place.naver.com/place/19657685?entry=ple,#,제주 서귀포시 일주서로 2
제주악어타운,"관람,체험",17020683,https://m.place.naver.com/place/17020683?entry=ple,#,제주 제주시 한림읍 평화로 1360-10
해거름전망대,전망대,19654362,https://m.place.naver.com/place/19654362?entry=ple,#,제주 제주시 한경면 판포리 1608
신산신양해안도로,"거리,골목",17079823,https://m.place.naver.com/place/17079823?entry=ple,#,제주 서귀포시 성산읍 신산리 1130-7
서귀포 예래생태마을,체험마을,323244450,https://m.place.naver.com/place/323244450?entry=ple,064-738-6613,제주 서귀포시 예래로 82
제주드론파크,"레저,테마",1191117321,https://m.place.naver.com/place/1191117321?entry=ple,0507-1497-2888,제주 제주시 조천읍 남조로 2109-36
솔트리,"식물원,수목원",35928090,https://m.place.naver.com/place/35928090?entry=ple,064-784-0989,제주 제주시 구좌읍 번영로 2063
걸매생태공원축구장,부속시설,1955252344,https://m.place.naver.com/place/1955252344?entry=ple,064-760-3319,제주 서귀포시 서홍로 4-40
독자봉,"봉우리,고지",17080082,https://m.place.naver.com/place/17080082?entry=ple,#,제주 서귀포시 성산읍 신산리 1785
가메오름,오름,1174878874,https://m.place.naver.com/place/1174878874?entry=ple,#,제주 제주시 애월읍 봉성리 산125
폴개협동조합 드림캠프,체험여행,1967566859,https://m.place.naver.com/place/1967566859?entry=ple,0507-1465-0336,제주 서귀포시 남원읍 원님로 473
천아오름,오름,17024034,https://m.place.naver.com/place/17024034?entry=ple,#,제주 제주시 애월읍 산록서로 678-207
바람불어좋은날 천연염색 공방,"관람,체험",37935977,https://m.place.naver.com/place/37935977?entry=ple,064-794-1066,제주 서귀포시 안덕면 사계로 68 바람불어좋은날
"함덕 서핑, 카약, 패들보드","레저,테마",37677880,https://m.place.naver.com/place/37677880?entry=ple,064-784-7368,제주 제주시 조천읍 함덕리 1008
자배봉 유아숲체험원,"관람,체험",1759970176,https://m.place.naver.com/place/1759970176?entry=ple,064-764-9539,제주 서귀포시 남원읍 중산간동로 6658
제주돌문화공원 교래자연휴양림,"휴양림,산림욕장",19874910,https://m.place.naver.com/place/19874910?entry=ple,064-783-7482,제주 제주시 조천읍 교래리 95
궁대오름,오름,17078730,https://m.place.naver.com/place/17078730?entry=ple,#,제주 서귀포시 성산읍 금백조로 548
모진이몽돌해변,"해수욕장,해변",1162536793,https://m.place.naver.com/place/1162536793?entry=ple,#,제주특별자치 제주시 추자면 신양리 56
벵디귤,체험마을,1532491110,https://m.place.naver.com/place/1532491110?entry=ple,010-5098-9113,제주 제주시 한경면 청수리 1411-1
오래물광장,광장,1791132718,https://m.place.naver.com/place/1791132718?entry=ple,#,제주 제주시 도두일동 2605-5
장한철산책로,도보코스,1838808858,https://m.place.naver.com/place/1838808858?entry=ple,#,제주 제주시 애월읍 곽지리
세미오름,오름,17036012,https://m.place.naver.com/place/17036012?entry=ple,#,제주 제주시 조천읍 대흘리 산27-1
제주선인장마을,"관람,체험",17022951,https://m.place.naver.com/place/17022951?entry=ple,#,제주 제주시 한림읍 금능남로 418
더마카트,자연명소,1716568742,https://m.place.naver.com/place/1716568742?entry=ple,#,제주 제주시 한림읍 월림7길 155
자연치유정원,"휴양림,산림욕장",21845119,https://m.place.naver.com/place/21845119?entry=ple,#,제주 서귀포시 이어도로 293-28
물오름,오름,17071464,https://m.place.naver.com/place/17071464?entry=ple,#,제주 서귀포시 남원읍 한남리 산2-3
용담이호해안도로,"거리,골목",16989272,https://m.place.naver.com/place/16989272?entry=ple,#,제주 제주시 용담삼동 2572-2
민오름,오름,17071622,https://m.place.naver.com/place/17071622?entry=ple,#,제주 서귀포시 남원읍 수망리
송악산산방산해안도로,"거리,골목",17065134,https://m.place.naver.com/place/17065134?entry=ple,#,제주 서귀포시 대정읍 상모리 196-1
어음리억새군락지,자연명소,1464343555,https://m.place.naver.com/place/1464343555?entry=ple,#,제주 제주시 애월읍 어음리 산68-5
가새기오름,오름,16998802,https://m.place.naver.com/place/16998802?entry=ple,#,제주 제주시 오라3동 2848
제주농업생태원잔디썰매장,부속시설,21393609,https://m.place.naver.com/place/21393609?entry=ple,#,제주 서귀포시 남원읍 중산간동로 7327
서귀포귤하르방,"관광농원,팜스테이",1857228253,https://m.place.naver.com/place/1857228253?entry=ple,0507-1324-2313,제주 서귀포시 중산간서로 226
보롬왓메밀꽃축제,"축제,행사",1084817627,https://m.place.naver.com/place/1084817627?entry=ple,#,제주 서귀포시 표선면 번영로 2300
이도근린공원,근린공원,17095273,https://m.place.naver.com/place/17095273?entry=ple,064-728-3601,제주 제주시 이도공원동길 6
섯알오름,오름,31311290,https://m.place.naver.com/place/31311290?entry=ple,#,제주 서귀포시 대정읍 상모리 1618
해바담감귤마을교육농장,"관광농원,팜스테이",1202130143,https://m.place.naver.com/place/1202130143?entry=ple,010-8033-5880,제주 서귀포시 남원읍 태위로44번길 26-2 해바담감귤마을교육농장
서우봉,"봉우리,고지",13481080,https://m.place.naver.com/place/13481080?entry=ple,064-783-8014,제주 제주시 조천읍 함덕리 169-1
제주올레 14코스 공식안내소,관광안내소,1016124443,https://m.place.naver.com/place/1016124443?entry=ple,070-4060-0611,제주 제주시 한경면 중산간서로 3687
큰엄전망대,전망대,17070278,https://m.place.naver.com/place/17070278?entry=ple,#,제주 서귀포시 남원읍 태위로 522-17
성산일출축제,"축제,행사",20698120,https://m.place.naver.com/place/20698120?entry=ple,#,제주 서귀포시 성산읍 일출로 284-12
하귀애월해안도로드라이브코스,"거리,골목",17025007,https://m.place.naver.com/place/17025007?entry=ple,#,제주 제주시 애월읍 구엄리 1254-1
제주농업생태원감귤따기체험장,부속시설,21393611,https://m.place.naver.com/place/21393611?entry=ple,#,제주 서귀포시 남원읍 하례리 1591-4
1100고지드라이브코스,"거리,골목",17058611,https://m.place.naver.com/place/17058611?entry=ple,#,제주 서귀포시 중문동 산1-2
방애오름,오름,36773757,https://m.place.naver.com/place/36773757?entry=ple,#,제주 제주시 조천읍 교래리
민오름,오름,17030561,https://m.place.naver.com/place/17030561?entry=ple,#,제주 제주시 구좌읍 송당리 산156
극락오름,오름,17026127,https://m.place.naver.com/place/17026127?entry=ple,#,제주 제주시 애월읍 고성리
제주서문가구거리,"거리,골목",16987733,https://m.place.naver.com/place/16987733?entry=ple,#,제주 제주시 서문로 62
드라마[대장금]촬영지,촬영장소,17085215,https://m.place.naver.com/place/17085215?entry=ple,#,제주 서귀포시 표선면 민속해안로 631-34
제주돌마을공원,지역명소,13048704,https://m.place.naver.com/place/13048704?entry=ple,064-772-4007,제주 제주시 한림읍 금능남로 421 제주돌마을공원
사계 어촌체험마을,체험마을,19931412,https://m.place.naver.com/place/19931412?entry=ple,064-792-3090,제주 서귀포시 안덕면 형제해안로 13-1 사계어촌계
디아넥스 파크골프,"레저,테마",38628162,https://m.place.naver.com/place/38628162?entry=ple,064-793-6068,제주 서귀포시 안덕면 산록남로762번길 71
자배봉,"봉우리,고지",17073261,https://m.place.naver.com/place/17073261?entry=ple,#,제주 서귀포시 남원읍 위미리 산133-1
제주관광정보센터,관광안내소,1839413521,https://m.place.naver.com/place/1839413521?entry=ple,064-740-6000,제주 제주시 선덕로 23 제주웰컴센터1층
걸세악감귤체험농장,"관광농원,팜스테이",1481043387,https://m.place.naver.com/place/1481043387?entry=ple,010-2696-2351,제주 서귀포시 남원읍 하례로 377
신천올레해수풀장,"해수욕장,해변",1500075124,https://m.place.naver.com/place/1500075124?entry=ple,#,제주 서귀포시 신천로49번길 32
뽀로로 & 타요테마파크 매표소,부속건물,1221309553,https://m.place.naver.com/place/1221309553?entry=ple,064-742-8555,제주 서귀포시 안덕면 병악로 269
제주선흘리벵뒤굴,기념물,17037429,https://m.place.naver.com/place/17037429?entry=ple,#,제주 제주시 조천읍 선흘리 365-1
대정성지,문화재,17068368,https://m.place.naver.com/place/17068368?entry=ple,#,제주 서귀포시 대정읍 추사로247번길 102
제주오메가파크,"관람,체험",31730539,https://m.place.naver.com/place/31730539?entry=ple,#,제주 제주시 구좌읍 평대리 3059
일출봉유채밭,"관광농원,팜스테이",1992526146,https://m.place.naver.com/place/1992526146?entry=ple,#,제주 서귀포시 성산읍 성산리 397
산천단곰솔,자연명소,13481069,https://m.place.naver.com/place/13481069?entry=ple,064-728-2733,제주 제주시 아라일동 375-4
장생의숲길,도보코스,13481075,https://m.place.naver.com/place/13481075?entry=ple,064-728-3631,제주 제주시 명림로 584 절물휴양림
하귀애월해안도로,"거리,골목",17026855,https://m.place.naver.com/place/17026855?entry=ple,#,제주 제주시 애월읍 고내리 445-3
더마파크공연장,부속시설,20557921,https://m.place.naver.com/place/20557921?entry=ple,#,제주 제주시 한림읍 월림리 2365
한라산아래 첫마을 고배기동산,산책로,1021947485,https://m.place.naver.com/place/1021947485?entry=ple,#,제주 서귀포시 안덕면 광평리 산67
높은오름,오름,17030636,https://m.place.naver.com/place/17030636?entry=ple,#,제주 제주시 구좌읍 송당리 산213-1
서광동리 곶자왈 생태탐방로,도보코스,1880206452,https://m.place.naver.com/place/1880206452?entry=ple,#,제주 서귀포시 안덕면 서광리 산6
윗세오름-남벽,오름,17050459,https://m.place.naver.com/place/17050459?entry=ple,#,제주 서귀포시 동홍동
이달오름,오름,17028984,https://m.place.naver.com/place/17028984?entry=ple,064-710-6072,제주 제주시 애월읍 봉성리 산71-1
겹동백길,자연명소,1999149306,https://m.place.naver.com/place/1999149306?entry=ple,#,제주 서귀포시 안덕면 광평리 산97-8
동복관광체험어장,체험여행,17030378,https://m.place.naver.com/place/17030378?entry=ple,#,제주 제주시 구좌해안로 35
제주시생활체육공원,"도시,테마공원",16819574,https://m.place.naver.com/place/16819574?entry=ple,064-758-7251,제주 제주시 와흘전1길 32 회천운동장
하멜기념비,기념물,17083448,https://m.place.naver.com/place/17083448?entry=ple,#,제주 서귀포시 안덕면 사계리 1977
스누피가든카페,부속시설,1609475960,https://m.place.naver.com/place/1609475960?entry=ple,#,제주 제주시 금백조로 930
거북등대,등대,37784006,https://m.place.naver.com/place/37784006?entry=ple,#,제주 제주시 한림읍 귀덕리 989-9
렛츠런팜제주제주목장실내마장,부속시설,1539925603,https://m.place.naver.com/place/1539925603?entry=ple,#,제주 제주시 조천읍 남조로 1649-48
제주아트랜드조각공원,부속시설,32417908,https://m.place.naver.com/place/32417908?entry=ple,#,제주 제주시 구좌읍 송당리 2762-1
서부두명품횟집거리,먹자거리,19657645,https://m.place.naver.com/place/19657645?entry=ple,#,제주 제주시 건입동
알오름,오름,36773704,https://m.place.naver.com/place/36773704?entry=ple,#,제주 제주시 화북일동
서귀포해양도립공원,도립공원,13491415,https://m.place.naver.com/place/13491415?entry=ple,064-760-2911,제주 서귀포시 남성중로 43 영신토산품.관광낚시선
가파초등학교 마라분교장,자연명소,1215132017,https://m.place.naver.com/place/1215132017?entry=ple,#,제주 서귀포시 마라로 58
우도 봉수대,문화재,1182146696,https://m.place.naver.com/place/1182146696?entry=ple,#,제주 제주시 우도면 연평리
정월오름,오름,17023264,https://m.place.naver.com/place/17023264?entry=ple,#,제주 제주시 한림읍 금능리
이슬농원,"관광농원,팜스테이",1287198887,https://m.place.naver.com/place/1287198887?entry=ple,010-3878-2048,제주 서귀포시 남원읍 신례로379번길 49-20
안친오름,오름,17030600,https://m.place.naver.com/place/17030600?entry=ple,#,제주 제주시 구좌읍 송당리 880-1
통오름,오름,17079890,https://m.place.naver.com/place/17079890?entry=ple,#,제주 서귀포시 성산읍 난산리 1976-1
화랑수석원,체험여행,16928940,https://m.place.naver.com/place/16928940?entry=ple,064-739-4441,제주 서귀포시 회수동 573-1
마라해양군립공원,"군립,시립공원",17065113,https://m.place.naver.com/place/17065113?entry=ple,#,제주 서귀포시 대정읍 상모리
신비의도로,"거리,골목",16995356,https://m.place.naver.com/place/16995356?entry=ple,#,제주 제주시 아라일동 산45-1
낙천리아홉굿의자마을,자연명소,1594717606,https://m.place.naver.com/place/1594717606?entry=ple,064-733-1946,제주 제주시 한경면 낙수로 97
불탑사5층석탑,보물,20103460,https://m.place.naver.com/place/20103460?entry=ple,064-710-3314,제주 제주시 삼양일동 원당로16길 41
구좌읍조개잡이체험어장,"관람,체험",17030327,https://m.place.naver.com/place/17030327?entry=ple,#,제주 제주시 구좌읍 동복리
