"id","Name","Address","Latitude","Longitude","Tel","Image_URL"
7197,제주애물들다,제주특별자치도 제주시 한경면 고조로 492-8,33.3291135,126.2213991,(+82) 0507-1380-2081,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/308a8aea-77ce-4fe5-9c5b-588c9c175ca7.jpg
7198,제주애빛나다,제주특별자치도 제주시 한경면 고조로 492-6,33.3294047,126.2216605,(+82) 0507-1384-3462,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/51934043-1baa-4816-8bc1-3fdc880a1d5c.jpg
7199,제주애설레다,제주특별자치도 제주시 한경면 고조로 492-4,33.3294047,126.2216605,(+82) 0507-1332-7986,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/60332b4b-9ba4-4f73-8f2f-0db9a0fe575e.jpg
7200,제주야자원,제주특별자치도 서귀포시 표선면 풍천로273번길 143-13,33.3608761,126.8245481,(+82) 064-787-7112,https://api.cdn.visitjeju.net/photomng/imgpath/201912/06/3ccef127-5e97-458a-bd26-178af1ae3ea5.jpg
7201,제주양떼목장,제주특별자치도 제주시 애월읍 도치돌길 289-13,33.4109424,126.3653661,(+82) 064-799-7346,https://api.cdn.visitjeju.net/photomng/imgpath/202204/12/961f2f60-ff78-460e-b98e-de530737da0c.jpg
7202,제주여가마을,제주특별자치도 제주시 조천읍 조와로 360,33.504557,126.6356872,(+82) 064-783-9949,https://api.cdn.visitjeju.net/photomng/imgpath/202011/03/f828a7d2-0cbf-4f49-8368-02bc746f5337.jpg
7203,제주오누이,제주특별자치도 제주시 구좌읍 해맞이해안로 972,33.5290971,126.8463777,(+82) 064-782-6801,https://api.cdn.visitjeju.net/photomng/imgpath/202212/06/725c3675-286e-4377-9528-f80cab86c704.jpg
7204,제주오렌지,제주특별자치도 서귀포시 남원읍 서성로 684-5,33.3188775,126.6742738,(+82) 064-764-8800,https://api.cdn.visitjeju.net/photomng/imgpath/202211/09/66a7c2f4-b22a-4eb8-9388-594d6fd0ead2.jpg
7205,제주오름승마랜드,조천읍 번영로 1734-15,33.4492803,126.7124098,(+82) 064-782-1224,https://api.cdn.visitjeju.net/photomng/imgpath/201910/07/bcac5eaa-a5ad-4cd4-a5fa-0382dac33d72.jpg
7206,제주올레 10-1코스,제주특별자치도 서귀포시 대정읍 가파리 298,33.170104,126.2696424,(+82) 064-762-2190,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1491bd89-dcbf-4298-b84b-4343b339a48e.jpg
7207,제주올레 7-1코스,제주특별자치도 서귀포시 서호동 553-1,33.2678463,126.520105,(+82) 064-762-2190,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e74dfb2c-ef11-4ec1-9b2a-4263616342cf.jpg
7208,제주와싱톤,제주특별자치도 서귀포시 성산읍 신천서로50번길 22-56,33.3419311,126.8488963,(+82) 010-2689-1512,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/bed07f83-90c5-4564-828a-52be95dbf02a.jpg
7209,제주용암수 홍보관,제주특별자치도 제주시 구좌읍 일주동로 2706-27 (한동리) 오리온 제주용암수,33.5413906,126.8130666,(+82) 064-729-9900,https://api.cdn.visitjeju.net/photomng/imgpath/202304/07/9922d896-2c55-4e4a-ac05-b5998726b0a0.jpg
7210,제주우리병원,제주특별자치도 제주시 중앙로 373,33.4890157,126.539718,(+82) 1899-6265,https://api.cdn.visitjeju.net/photomng/imgpath/201911/13/8176f153-418d-4941-b494-cd7a719333ff.jpg
7211,제주웨이브서핑,제주특별자치도 제주시 구좌읍 월정7길 44-1,33.5549211,126.7969137,(+82) 0507-1440-9299,https://api.cdn.visitjeju.net/photomng/imgpath/202306/19/02947e2e-5216-4755-a276-bb69ac00b877.jpg
7212,제주인디,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,33.3831862,126.8418892,(+82) 064-782-7654,https://api.cdn.visitjeju.net/photomng/imgpath/201811/12/1eb0bfe2-c6da-415c-b885-9acb05bb402d.jpg
7213,제주일상식탁,제주특별자치도 서귀포시 남원읍 태위로 402,33.2747464,126.690015,(+82) 064-764-6369,https://api.cdn.visitjeju.net/photomng/imgpath/202307/26/24976568-5e65-4b56-87ba-700416dc7654.jpg
7214,제주자연인펜션글램핑,제주특별자치도 제주시 아란서길 110,33.4687341,126.5394413,(+82) 064-723-7502,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e8f49c45-cece-4010-bfbc-cc2e45a96cff.png
7215,제주잠수함,제주특별자치도 제주시 조천읍 조함해안로 321-21,33.5513603,126.6526205,(+82) 064-783-0000,https://api.cdn.visitjeju.net/photomng/imgpath/202008/19/136a8aaa-088e-4f49-b6de-fac24d677ab9.jpg
7216,제주중앙성당,제주특별자치도 제주시 관덕로8길 14,33.5118574,126.5230909,(+82) 064-753-2271,https://api.cdn.visitjeju.net/photomng/imgpath/202112/10/2345598c-db7c-4ba0-8145-443ced53f412.jpg
7217,제주쥬티클럽,제주특별자치도 서귀포시 성산읍 신양로 113,33.4368038,126.9220522,(+82) 0507-1356-0215,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c0bc2c21-88ab-43f1-9fa0-1463c8964cc1.jpg
7218,제주친구,제주특별자치도 서귀포시 동홍로 149,33.2617543,126.5672056,(+82) 064-9000-7000,https://api.cdn.visitjeju.net/photomng/imgpath/202104/07/2085a1f7-025a-4ab3-a72d-956ec5314265.jpg
7219,제주카약,제주특별자치도 제주시 조천읍 평사길 19,33.5438369,126.6741284,(+82) 064-711-1786,https://api.cdn.visitjeju.net/photomng/imgpath/201907/12/35b68412-1924-413b-a04c-d1ac64b2bb59.jpg
7220,제주캠핑올레,제주도 서귀포시 표선면 토산망동로 15,33.3100991,126.7816014,(+82) 010-9091-1866,https://api.cdn.visitjeju.net/photomng/imgpath/202212/06/af81e371-a712-4b2d-bda7-3d690724f3a2.jpg
7221,제주컨트리클럽,제주특별자치도 제주시 영평동 2263-5,33.4495251,126.5743285,(+82) 064-702-0451,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9af8bc5f-5b6f-46bd-9ae8-836e863f9594.jpg
7222,제주코기네,제주특별자치도 제주시 조천읍 조함해안로 76-34,33.5436525,126.6391331,(+82) 0507-1407-5211,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ef9b7668-4670-4b3e-bf21-1eb5340efd02.png
7223,제주파인비치카라반,제주특별자치도 서귀포시 남원읍 태위로 976-10,33.2875509,126.7484272,(+82) 064-764-2918,https://api.cdn.visitjeju.net/photomng/imgpath/201807/30/a1de4f2e-a007-4dc9-b23d-c53a79094977.jpg
7224,제주펫,제주특별자치도 서귀포시 남원읍 한신로531번길 22-3,33.3204736,126.7454484,(+82) 064-764-7888,https://api.cdn.visitjeju.net/photomng/imgpath/202207/01/87cfc498-3ae2-4906-ad2d-ef2a05968a32.jpg
7225,제주펫스쿨,제주특별자치도 서귀포시 대정읍 칠전로 438,33.2864268,126.2231539,(+82) 0507-1365-4504,https://api.cdn.visitjeju.net/photomng/imgpath/202308/23/bf67a934-79a9-4472-857d-6cc43b66ec00.jpg
7226,제주평화박물관,제주시 한경면 청수서5길 63,33.3054878,126.2493496,(+82) 064-772-2500,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4a0b907b-b336-4c81-aa9a-ce2c5354b232.jpg
7227,제주프리다이빙스쿨,제주특별자치도 서귀포시 보목로 88-1,33.2406615,126.6024596,(+82) 010-2001-3315,https://api.cdn.visitjeju.net/photomng/imgpath/202307/25/2f5668aa-cc4d-4415-a74b-f1b66903c4dc.jpg
7228,제주플래티늄카라반,제주시 애월읍 하귀미수포길 5-8,33.4834503,126.4018565,(+82) 064-805-9999,https://api.cdn.visitjeju.net/photomng/imgpath/201908/16/76ed2ef3-aba1-4432-a946-41758b058d66.jpg
7229,제주한라병원,제주특별자치도 제주시 도령로 65,33.4903589,126.4849264,(+82) 064-740-5000,https://api.cdn.visitjeju.net/photomng/imgpath/201911/13/41eeaaf4-2cc8-471f-9d62-33df40f99834.jpg
7230,제주해바라기공방,제주특별자치도 제주시 구좌읍 김녕로17길 23,33.5573504,126.7534934,(+82) 010-3417-0526,https://api.cdn.visitjeju.net/photomng/imgpath/202306/20/68156560-68bd-4893-9038-8e532997d5fc.jpg
7231,제주해양레저,제주특별자치도 서귀포시 중문관광로 192,33.2473317,126.4180777,(+82) 0507-1440-5111,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f896fc7e-68a7-4d3a-a369-5610fb14645d.jpg
7232,제주해양레저타운,제주특별자치도 제주시 서해안로 58,33.5021517,126.4564112,(+82) 0507-1347-7064,https://api.cdn.visitjeju.net/photomng/imgpath/202306/20/fe8d8e1b-8f3c-4a3f-a6bb-5448470b463e.jpg
7233,제주해양레저파크,제주특별자치도 제주시 조천읍 조함해안로 519-10,33.5437787,126.6688353,(+82) 010-4797-1717,https://api.cdn.visitjeju.net/photomng/imgpath/202007/08/8c714e1a-2baa-4879-bf75-cedc381cd0ad.jpg
7234,제주해양사업단,제주특별자치도서귀포시대정읍최남단해안로 130,33.2105452,126.2576053,(+82) 010-2980-5105,https://api.cdn.visitjeju.net/photomng/imgpath/201908/19/e0371bd7-dea6-4f16-9599-b4b9d40009aa.jpg
7235,제주향토음식보전연구원,제주특별자치도 제주시 수덕5길 23,33.4859178,126.476044,(+82) 010-3692-0628,https://api.cdn.visitjeju.net/photomng/imgpath/202307/26/a9d802c8-2b09-4a0a-923a-ff784b1344ec.jpg
7236,제주홀릭뮤지엄,제주특별자치도 제주시 애월읍 평화로 2835 (광령리) 제주홀릭뮤지엄,33.456547,126.4416429,(+82) 064-745-7455,https://api.cdn.visitjeju.net/photomng/imgpath/202401/29/c6ad52cd-3b1d-46f1-afa9-eea6b6a06c00.jpg
7237,제주홀스타승마장,제주특별자치도 제주시 산록북로 8,33.4220209,126.4935837,(+82) 064-746-8558,https://api.cdn.visitjeju.net/photomng/imgpath/202306/20/0b1f51c9-fbdc-40d3-85e7-7113adbaece8.jpg
7238,제주힐CC,제주특별자치도 제주시 516로 2596-117,33.4396584,126.6021372,(+82) 064-702-8400,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c856077a-2de8-4249-9897-27e1504715e5.jpg
7239,제주힐링명상센터,제주특별자치도 제주시 애월읍 어음13길 196,33.3955297,126.3610931,(+82) 064-799-7720,https://api.cdn.visitjeju.net/photomng/imgpath/202212/15/0ad06f6b-7fc1-4fb7-916c-d3ce4c871816.jpg
7240,조남매구움과자,제주특별자치도 제주시 구좌읍 다랑쉬북로 61,33.4923917,126.8136214,(+82) 0507-1316-0896,https://api.cdn.visitjeju.net/photomng/imgpath/202308/17/a2e0b9de-27ba-4cb8-9db2-f51bf99e9d30.jpg
7241,조선한의원,제주특별자치도 제주시 진군남4길 7-1,33.4760383,126.4807942,(+82) 064-712-7775,https://api.cdn.visitjeju.net/photomng/imgpath/201911/12/e9995671-1c43-417c-abb7-ea06e6d713fb.jpg
7242,조수리 농어촌체험마을,제주특별자치도 제주시 한경면 조수리,33.3212026,126.2194108,(+82) 064-773-1945,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fc360029-2aa5-4419-965f-e4567605753f.png
7243,조안베어뮤지엄,제주특별자치도 서귀포시 대포로 113 (대포동),33.240272,126.4340355,(+82) 064-739-1024,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1ba616ce-8fed-4fc4-9fce-5489fc98072b.gif
7244,조은동물병원,제주특별자치도 서귀포시 동문로 40,33.2503019,126.564913,(+82) 064-762-0243,https://api.cdn.visitjeju.net/photomng/imgpath/202308/29/788b5541-9f75-4c8b-9831-8f53f05abaf1.jpg
7245,조이다이브,서귀포시 중산간동로 8383,33.260882,126.5212066,(+82) 070-4548-2345,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/809de34e-aeac-4943-94ef-ba554e063347.jpg
7246,조일구락부 옛터,제주특별자치도 제주시 관덕로2길 11,33.5117712,126.5205031,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/921cbd2e-b5f0-49e0-8b4d-a04e342a7cda.jpg
7247,조천만세동산,제주특별자치도 제주시 조천읍 조천리 1133-2,33.5399846,126.6416165,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/46151d3b-10e7-421f-9d5f-86d27852576b.jpg
7248,조천비석거리,제주특별자치도 제주시 조천읍 조천리,33.5267388,126.6435672,(+82) 064-710-6704,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/854bf1dc-90dd-4baa-8332-91a9ed544a27.png
7249,조천중학원 옛터,제주특별자치도 제주시 조천읍 신북로 264,33.5383233,126.6403317,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1547009c-3413-4f15-9497-7af9783f31fe.jpg
7250,족은노꼬메오름,제주특별자치도 제주시 애월읍 유수암리,33.4102354,126.412865,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6a1165c0-da93-4726-9905-80ab722bcfd4.jpg
7251,족은바리메,제주특별자치도 제주시 애월읍 상가리 산 124,33.4102243,126.3758566,(+82) 064-728-3124,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fd92325c-490a-4257-8aab-e8e84aa37916.jpg
7252,족은사슴이오름,제주특별자치도 서귀포시 표선면 녹산로 536,33.4009622,126.723131,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/201907/25/71547371-0ddd-4090-a5ef-59d5365ddcf4.jpg
7253,존자암지,제주특별자치도 서귀포시 영실로 243,33.3331525,126.4761717,(+82) 064-749-1414,https://api.cdn.visitjeju.net/photomng/imgpath/202211/30/7aa950e3-4c43-468e-9bc5-8677f5eb8b3e.jpg
7254,종남마을,제주특별자치도,33.3846216,126.5534925,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202211/10/bfa97fee-62bc-4170-875f-50bc1c7000db.jpg
7255,종달고망난돌쉼터,제주 제주시 구좌읍 종달리 112-4,33.5099543,126.9073044,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202111/26/fb4d4c56-e523-403d-8c10-61da3e2a64f3.jpg
7256,주네가네,제주특별자치도 제주시 구좌읍 행원로7길 23-6,33.5562947,126.8067128,(+82) 0507-1400-5238,https://api.cdn.visitjeju.net/photomng/imgpath/202212/15/cef1904b-d04a-4120-997d-769550436d70.jpg
7257,주정공장,제주특별자치도 제주시 임항로 111 (건입동)일대,33.5203825,126.535956,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b20b3702-2351-4064-a419-e88706047427.jpg
7258,중문레져UTV,제주특별자치도 서귀포시 산록남로 1578,33.2910969,126.4559742,(+82) 064-739-8258,https://api.cdn.visitjeju.net/photomng/imgpath/202306/20/6a696edb-be15-477e-9aa9-cdd3b922fbb8.jpg
7259,중문리 신사터,제주특별자치도 서귀포시 천제연로 149,33.253909,126.4209992,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2ed49dc3-5eda-419c-973e-b33883173136.jpg
7260,중문모메든식당,제주특별자치도 서귀포시 일주서로 508,33.2534421,126.4545515,(+82) 0507-1415-8205,https://api.cdn.visitjeju.net/photomng/imgpath/202212/07/dfad095c-0937-4ebc-a81f-83ccdcc55940.jpg
7261,중문미로파크,제주특별자치도 서귀포시 일주서로 1225-5,33.2635326,126.3818174,(+82) 064-738-0667,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/04f94d4e-1b03-4ade-ae01-4bb4182c6208.png
7262,중문색달해변,제주특별자치도 서귀포시 중문관광로72번길 114,33.245437,126.405584,(+82) 064-760-4993,https://api.cdn.visitjeju.net/photomng/imgpath/201807/04/cc581967-ce54-428e-bd35-dc7f9ab2a7f4.jpg
7263,중문승마공원,제주특별자치도 서귀포시 이어도로 244,33.2423154,126.4455515,(+82) 064-738-1942,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ec6ae8a5-a2a1-4ee7-ac58-c73e7edf144d.jpg
7264,중문승마체험장,제주특별자치도 서귀포시 상예로 349-1,33.2755808,126.3969346,(+82) 0507-1445-8802,https://api.cdn.visitjeju.net/photomng/imgpath/202306/20/70029178-84bc-4218-9f72-043d7928d2f5.jpg
7265,중문카라반,제주특별자치도 서귀포시 이어도로 81,33.2382981,126.4318207,(+82) 064-739-8131,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/15731872-e64c-4f81-b89b-8afc06754f9c.jpg
7266,중문컨트리클럽,제주특별자치도 서귀포시 중문관광로72번길 60,33.249859,126.4049977,(+82) 064-735-7241,https://api.cdn.visitjeju.net/photomng/imgpath/201910/02/6c013b87-d397-4858-b25e-82577f8e9450.jpg
7267,중앙병원,제주특별자치도 제주시 월랑로 91,33.4919028,126.4701095,(+82) 064-786-7000,https://api.cdn.visitjeju.net/photomng/imgpath/201911/11/010434c4-d3be-435b-8773-5edc2a17d6f6.jpg
7268,지그리오름,제주특별자치도 제주시 조천읍 교래리 산 137-1,33.4180631,126.6534847,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/201910/08/a62190fd-7eb7-4013-86a8-3893c5686f6b.jpg
7269,진빌레 밭담길,제주특별자치도 제주시 구좌읍 월정리 1400-14,33.5629918,126.778673,(+82) 064-710-3052,https://api.cdn.visitjeju.net/photomng/imgpath/201812/19/0beefb80-7833-448d-b0ee-efab890a06ec.jpg
7270,질그랭이센터,제주특별자치도 제주시 구좌읍 세평항로 46-9,33.5269904,126.8560183,(+82) 0507-1468-2027,https://api.cdn.visitjeju.net/photomng/imgpath/202011/03/b1849770-2c2a-485e-ab68-4f8d0b7a5cd7.jpg
7271,짚불도,제주특별자치도 제주시 한경면 판포1길 6,33.3650395,126.1991985,(+82) 0507-1314-1919,https://api.cdn.visitjeju.net/photomng/imgpath/202308/17/caa39fb3-b485-48b5-bfb0-aba3ab682a82.jpg
7272,찰리아저씨맛집,제주특별자치도 제주시 한경면 용고로 118-2,33.3029625,126.1772648,(+82) 064-773-0145,https://api.cdn.visitjeju.net/photomng/imgpath/202212/06/2600c1d8-bfd5-4ef3-bddd-e5518b4151f3.jpg
7273,참굴비조형물,제주특별자치도 제주시 추자면,33.9461166,126.3237661,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3807a92d-42cd-4a55-9ca7-ace47dd99959.jpg
7274,창고천생태공원,제주특별자치도 서귀포시 안덕면 일주서로 1524,33.258442,126.3529777,(+82) 064-794-9001,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/11745dad-a38a-4be8-bccf-9daa63dc229d.jpg
7275,채우리네펜션,제주특별자치도 서귀포시 검은여로 67,33.2493567,126.5814567,(+82) 010-9321-5380,https://api.cdn.visitjeju.net/photomng/imgpath/202212/15/e3f2fcc5-07ac-4c65-89f7-23640c2087e9.jpg
7276,천제연폭포 & 제주4.3중문면희생자위령비,제주특별자치도 서귀포시 천제연로 132,33.2522307,126.4183698,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202211/10/87e064b2-bf7f-42bd-bcc2-5adfda97c460.jpg
7277,천주교 순례길 - 김기량길,제주특별자치도 제주시 조천읍 조천2길 19,33.533044,126.6314365,(+82) 070-8870-4578,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/45e95014-863f-43f0-bb50-ed2504ad1caf.jpg
7278,천주교 순례길 - 김대건길,제주특별자치도 제주시 한경면 고산로 6-3,33.3018801,126.1801083,(+82) 070-8870-4578,https://api.cdn.visitjeju.net/photomng/imgpath/201907/16/3275dbf8-ffe7-4481-997b-66dd24daba68.jpg
7279,천주교 순례길 - 신축화해길,제주특별자치도 제주시 관덕로8길 14,33.5118574,126.5230909,(+82) 070-8870-4578,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ca31846e-db28-45ad-96a0-9d0ec72597aa.jpg
7280,천주교 순례길 - 하논성당길,제주특별자치도 서귀포시 태평로 398,33.2441625,126.563036,(+82) 070-8870-4578,https://api.cdn.visitjeju.net/photomng/imgpath/201908/22/038fe31d-de7a-4462-8a70-d6dd450d8d9d.jpg
7281,천주교길 정난주길,제주특별자치도 서귀포시 대정읍 추사로247번길 102,33.2537558,126.2608289,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c44e9efb-a421-4224-867c-7826e3e4aa60.jpg
7282,청수성결교회,제주특별자치도 제주시 한경면 대한로 1067,33.3204093,126.2478752,(+82) 064-773-0705,https://api.cdn.visitjeju.net/photomng/imgpath/201812/21/ef083c44-73d7-4ff7-a583-8394e51c8807.jpg
7283,청춘부부,제주특별자치도 서귀포시 대정읍 추사로38번길 181,33.2659786,126.2789592,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202203/10/6bf6ab46-1365-46dd-abb8-1aaf4f821448.jpg
7284,최영장군사당,제주특별자치도 제주시 추자면 대서3길 10,33.9639058,126.2955621,(+82) 064-728-2735,https://api.cdn.visitjeju.net/photomng/imgpath/201805/08/4b30a8d5-6c72-477a-bc75-ac882f5e95ac.jpg
7285,추사 유배길 - 1코스 집념의 길,제주특별자치도 서귀포시 대정읍 추사로 44,33.250164,126.2782893,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f905bb9a-6c2d-4dd6-9c8e-1081d8e9a700.jpg
7286,추억애거리,제주특별자치도 제주시 도공로 3-3,33.5059871,126.4657036,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/201812/19/fdd9d350-147b-4c6b-8b47-eb7884c2ae50.jpg
7287,추자도등대,제주특별자치도 제주시 추자면 영흥4길 43,33.957785,126.2982082,(+82) 064-742-3780,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1d2998b2-817f-4bce-8ab2-c4159562734a.jpg
7288,추자연도교,제주특별자치도 제주시 추자면 영흥리 97-3,33.9541158,126.3022575,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201907/30/ce02f224-f42e-4a60-b96f-a1060228c161.jpg
7289,춘식이와옥희,제주특별자치도 서귀포시 남원읍 태신해안로 115,33.2921494,126.7608662,(+82) 0502-1922-8311,https://api.cdn.visitjeju.net/photomng/imgpath/202309/19/fe2fb4af-c2f4-4dae-a1af-8288b9ca1773.jpg
7290,취다선리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2688,33.4718627,126.9128692,(+82) 0507-1386-1600,https://api.cdn.visitjeju.net/photomng/imgpath/202212/14/db71dee0-8938-4d74-9d65-6886bf53ad30.jpg
7291,친봉산장,제주특별자치도 서귀포시 하신상로 417,33.2909992,126.5963215,(+82) 0507-1442-5456,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/5f4d00ae-bd43-4b45-9900-6c1c4595a0b3.jpg
7292,칠머리길,제주특별자치도 제주시 칠머리길 1,33.5170828,126.5359074,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/201812/26/e44e4a8a-e019-4662-89f4-ef012fec112f.jpg
7293,칠십리 음식특화거리,제주특별자치도 서귀포시 칠십리로 156-8,33.2447048,126.5709423,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202312/21/49f571a8-5c74-4623-a607-7248354ec4ff.jpg
7294,카카오패밀리 로이인더정글카밀라스,제주특별자치도 제주시 구좌읍 구좌로 60,33.5225689,126.8574868,(+82) 064-782-1238,https://api.cdn.visitjeju.net/photomng/imgpath/202306/20/9ac83e76-3a3f-41b3-b14f-dea2e2f5e998.jpg
7295,카페 글렌코,제주특별자치도 제주시 구좌읍 비자림로 1202,33.4743111,126.7771579,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/1786a601-84d3-407e-856d-64b9b794072e.jpg
7296,카페 라라라,제주특별자치도 제주시 구좌읍 해맞이해안로 1430,33.5290971,126.8463777,(+82) 0507-1328-0464,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/2ccc931a-0c80-4fba-93e0-e389709760f0.jpg
7297,카페느슨,제주특별자치도 서귀포시 중산간서로356번길 42,33.2626873,126.4750465,(+82) 0507-1334-0065,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/cf825724-28f6-4c3a-8359-6a0294d2bc3d.jpg
7298,카페달보름,제주특별자치도 제주시 구좌읍 대수길 24,33.5365795,126.8381475,(+82) 0507-1415-0189,https://api.cdn.visitjeju.net/photomng/imgpath/202308/30/3affea4c-d6eb-4e6a-8811-49163fb7a330.jpg
7299,카페델보스케,제주특별자치도 서귀포시 산록남로 2847-37,33.3067015,126.5852773,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202212/09/7313a99a-e27c-48c7-b709-a959677f7d6f.jpg
7300,카페록록,제주특별자치도 제주시 구좌읍 하도서문길 41,33.5288595,126.8789063,(+82) 064-900-0310,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/4073b90e-5882-43f1-9547-15a9de0f0946.jpg
7301,카페말로,제주특별자치도 제주시 조천읍 남조로 1785-12,33.427439,126.6722667,(+82) 0507-1317-5197,https://api.cdn.visitjeju.net/photomng/imgpath/202305/31/b875903f-4cad-4182-9412-aa3dda92a689.jpg
7302,카페물결,제주특별자치도 제주시 사라봉동길 108-1,33.5213689,126.5456439,(+82) 064-725-7799,https://api.cdn.visitjeju.net/photomng/imgpath/202112/17/ad4441a5-8183-4c03-931f-15f94e2d2f46.jpg
7303,카페사분의이,제주특별자치도 제주시 한경면 두신로 92-7,33.3510267,126.1845829,(+82) 0507-1322-0250,https://api.cdn.visitjeju.net/photomng/imgpath/202308/17/19486bdc-b177-4c71-a381-a606aeab9a5d.jpg
7304,카페씨닉,제주특별자치도 제주시 구좌읍 해맞이해안로 402,33.5290971,126.8463777,(+82) 0507-1384-0132,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/ac6f546d-e9a5-4e1f-b34a-fdea60b7ac4d.jpg
7305,카페오늘의바다,제주특별자치도 서귀포시 이어도로 990,33.2416566,126.5184877,(+82) 070-4046-9901,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/175c72e4-9aa2-47b2-aef8-2e1222c93a39.jpg
7306,카페유주,제주특별자치도 제주시 한림읍 한림상로 17,33.4054513,126.2572727,(+82) 0507-1319-1393,https://api.cdn.visitjeju.net/photomng/imgpath/202203/10/5b396f9b-fde1-4f85-9318-b1033cec985c.jpg
7307,카페텐저린,제주특별자치도 서귀포시 이어도로 880,33.2363429,126.5086719,(+82) 0507-1377-9767,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/a3b81c81-df57-495e-a9a3-9ba62b60cbcb.jpg
7308,카페퍼시몬,제주특별자치도 제주시 애월읍 하소로 611-6,33.4293072,126.3969499,(+82) 0507-1402-7817,https://api.cdn.visitjeju.net/photomng/imgpath/202212/17/762d81cb-6f86-4da6-a712-3972762ff948.jpg
7309,캐니언파크,제주특별자치도 제주시 삼무로 51,33.490233,126.4923847,(+82) 064-711-1145,https://api.cdn.visitjeju.net/photomng/imgpath/202107/21/9701a915-483a-4966-b076-7b0a86ab021c.jpg
7310,캐릭파크,제주특별자치도 제주시 조천읍 선교로 266,33.4793022,126.7006286,(+82) 064-784-3500,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a61056d5-eb77-4547-9d64-a458dd83d044.jpg
7311,캔디원,제주특별자치도 제주시 조천읍 선교로 384,33.4712877,126.707937,(+82) 064-784-5260,https://api.cdn.visitjeju.net/photomng/imgpath/202002/24/d1085dea-dda8-4f09-8331-f5f38e8c9085.jpg
7312,캘리그라피 오월,제주특별자치도 제주시 오남로 90,33.487834,126.5175746,(+82)  070-7390-4414,https://api.cdn.visitjeju.net/photomng/imgpath/201807/19/3ac42ce8-6b97-4f79-9566-b029bdc7607d.jpg
7313,캠파제주,제주특별자치도 서귀포시 516로 574-23,33.2984063,126.6009149,(+82) 010-7544-8219,https://api.cdn.visitjeju.net/photomng/imgpath/202212/09/75c48f53-5fb6-4902-b47e-5a88ed053870.jpg
