Name,Address,Latitude,Longitude,Tel,Image_URL
칠돈가 별관,제주특별자치도 제주시 남성로 43,33.5041349,126.5127696,(+82) 064-757-9092,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/5c391e27-94bc-4a11-a627-745ad3725636.jpg"""
칠돈가 본점,제주특별자치도 제주시 서천길 1,33.5024329,126.5107318,(+82) 0507-1357-0765,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/65f02395-f8dd-4fbd-a02c-835e02d5a54a.jpg"""
칠돈가 중문점,제주특별자치도 서귀포시 중문관광로 8,33.2574662,126.4146941,(+82) 064-738-1191,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/e4de0711-07bd-4366-ad36-413df557ba08.jpg"""
칠돈가 표선직영점,제주특별자치도 서귀포시 표선면 표선당포로 13-1,33.3258679,126.8440808,(+82) 0507-1307-9275,"""https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/c1188bb8-dc2a-488d-a4db-e3238e975b73.jpg"""
카고크루즈,제주특별자치도 제주시 탑동로 43,33.5175818,126.5203646,(+82) 070-8670-8994,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/15/6be4e24f-ea91-47af-a0c6-307df6ef7a79.jpg"""
카페 1950,제주특별자치도 서귀포시 중문관광로 90,33.2505083,126.4140826,(+82) 064-803-0591,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/01/381c044b-6e2f-4df4-889e-9951f0111d06.jpg"""
카페 8,제주특별자치도 제주시 노연로 12,33.4853796,126.4815295,(+82) 064-907-1234,"""https://api.cdn.visitjeju.net/photomng/imgpath/202104/20/5334e660-d15b-42b9-bbce-b2dd35cd2e2c.jpg"""
카페 글렌코,제주특별자치도 제주시 구좌읍 비자림로 1202,33.4743111,126.7771579,(+82),"""https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/1786a601-84d3-407e-856d-64b9b794072e.jpg"""
카페 라라라,제주특별자치도 제주시 구좌읍 해맞이해안로 1430,33.5290971,126.8463777,(+82) 0507-1328-0464,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/2ccc931a-0c80-4fba-93e0-e389709760f0.jpg"""
카페 부르네,제주특별자치도 제주시 서해안로 376,33.5121508,126.4843156,(+82) 010-2822-5692,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/27/2ed36594-7129-4208-8435-3e3300af46cd.jpg"""
카페 소바니,제주특별자치도 제주시 애월읍 곽지3길 18,33.4488762,126.3054977,(+82) 070-8625-9579,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3cd9a454-42f8-4c22-8d2d-a4ef3d8c630a.jpg"""
카페141,제주특별자치도 서귀포시 남원읍 태신해안로 227-3,33.2994116,126.7662464,(+82) 010-5281-7654,"""https://api.cdn.visitjeju.net/photomng/imgpath/202305/26/b458c257-d5f2-4b12-bb01-639266be14f0.jpg"""
카페2085,제주특별자치도 제주시 조천읍 선교로 185,33.486745,126.7003047,(+82) 010-4228-1729,"""https://api.cdn.visitjeju.net/photomng/imgpath/201903/05/6b89e03d-315b-4487-8f08-24348272912f.jpg"""
카페3535.1,제주특별자치도 제주시 조천읍 함덕2길 82,33.539175,126.6554487,(+82) 010-8263-4860,"""https://api.cdn.visitjeju.net/photomng/imgpath/202002/21/695ca91b-fffa-4915-b79e-b5c6973ea7eb.jpg"""
카페가호,제주특별자치도 제주시 애월읍 가문동상2길 35,33.4847843,126.3905721,(+82),"""https://api.cdn.visitjeju.net/photomng/imgpath/202307/03/ad85985f-4207-472c-a657-c37abcdf6583.jpg"""
카페갤러리,제주특별자치도 제주시 조천읍 남조로 1717-24,33.4220279,126.6750438,(+82) 070-5101-0006,"""https://api.cdn.visitjeju.net/photomng/imgpath/201811/30/bdc29c1e-1b78-46d7-a0fe-58bfa0ce81cd.jpg"""
카페귤한가,제주특별자치도 제주시 한림읍 명월성로 238-1,33.3882382,126.2629005,(+82) 010-9930-5582,"""https://api.cdn.visitjeju.net/photomng/imgpath/202305/24/2f15da25-3069-451d-93be-d2cb7320c8d1.jpg"""
카페나모나모베이커리,제주특별자치도 제주시 도두봉6길 4,33.5088813,126.4719686,(+82) 064-713-7782,"""https://api.cdn.visitjeju.net/photomng/imgpath/202112/29/7ca6f34f-ad59-4cf1-bab6-b057437c597d.jpg"""
카페내창,제주특별자치도 서귀포시 남원읍 하례로 393,33.2533942,126.6275373,(+82) 0507-1324-4690,"""https://api.cdn.visitjeju.net/photomng/imgpath/201807/03/b3e5a755-009b-4493-b4fc-e78996b901a9.jpg"""
카페노티드 제주애월,제주특별자치도 제주시 애월읍 애월로1길 24-9,33.4632162,126.3097137,(+82) 010-4925-9377,"""https://api.cdn.visitjeju.net/photomng/imgpath/202305/30/dac17a66-0991-42a3-b2a3-5fd4d0fa84f9.jpg"""
카페느슨,제주특별자치도 서귀포시 중산간서로356번길 42,33.2626873,126.4750465,(+82) 0507-1334-0065,"""https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/cf825724-28f6-4c3a-8359-6a0294d2bc3d.jpg"""
카페달력,제주특별자치도 제주시 애월읍 고내로9길 39,33.46667,126.3375856,(+82) 0507-1379-1147,"""https://api.cdn.visitjeju.net/photomng/imgpath/202305/25/8d045ce8-6c35-4a2d-bbf8-6872f67410cd.jpg"""
카페달보름,제주특별자치도 제주시 구좌읍 대수길 24,33.5365795,126.8381475,(+82) 0507-1415-0189,"""https://api.cdn.visitjeju.net/photomng/imgpath/202308/30/3affea4c-d6eb-4e6a-8811-49163fb7a330.jpg"""
카페담담,제주시 한경면 저지12길 60,33.3390388,126.2624854,(+82) 0507-1401-5932,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/04/c50ac2a0-c2a6-407b-bb53-7c39e3872b95.jpg"""
카페더라이트,제주특별자치도 서귀포시 성산읍 한도로 269,33.4658365,126.9358933,(+82) 064-784-0080,"""https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/4ebb38e2-557b-4e5b-bd9a-441d38d165f6.jpg"""
카페더몹시,제주특별자치도 제주시 월대1길 10,33.4945493,126.4336001,(+82) 010-5661-5140,"""https://api.cdn.visitjeju.net/photomng/imgpath/201911/07/14d1f97a-271a-4e06-b427-d8a82ef82263.jpg"""
카페델보스케,제주특별자치도 서귀포시 산록남로 2847-37,33.3067015,126.5852773,(+82),"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/09/7313a99a-e27c-48c7-b709-a959677f7d6f.jpg"""
카페드노아,제주특별자치도 서귀포시 남원읍 위미상원북로24번길 88 (위미리),33.2856719,126.66665,(+82) 064-764-4117,"""https://api.cdn.visitjeju.net/photomng/imgpath/202304/11/a8e3ac42-d9c5-45f8-929c-c946b852b517.jpg"""
카페록록,제주특별자치도 제주시 구좌읍 하도서문길 41,33.5288595,126.8789063,(+82) 064-900-0310,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/4073b90e-5882-43f1-9547-15a9de0f0946.jpg"""
카페말로,제주특별자치도 제주시 조천읍 남조로 1785-12,33.427439,126.6722667,(+82) 0507-1317-5197,"""https://api.cdn.visitjeju.net/photomng/imgpath/202305/31/b875903f-4cad-4182-9412-aa3dda92a689.jpg"""
카페멘도롱,제주특별자치도 서귀포시 대정읍 하모항구로 70,33.2195409,126.2514261,(+82) 064-792-3727,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f8feeace-5cce-4926-a694-9d99c82a7642.jpg"""
카페모레,제주특별자치도 제주시 테우해안로 160,33.4967448,126.4508393,(+82) 0507-1327-9024,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/01/2311268e-211b-47e2-88af-00f72bad41e0.jpg"""
카페모알보알,제주특별자치도 제주시 구좌읍 구좌해안로 141,33.5595811,126.7279384,(+82) 010-5039-3506,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/26/a4bcfedf-a427-4e20-9f9c-58331dd77c27.jpg"""
카페뮤로,제주특별자치도 제주시 제원3길 13,33.4873811,126.4878428,(+82) 070-8885-0676,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/27/a13a6585-41c5-489d-a1c9-618508da66b4.jpg"""
카페방주,제주특별자치도 서귀포시 안덕면 산록남로762번길 119,33.3056356,126.3871163,(+82) 064-792-8855,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/21/12c6114f-30bc-48f9-ab0e-b50a1974c812.jpg"""
카페비몽,제주특별자치도 제주시 구좌읍 비자림로 2279,33.4743111,126.7771579,(+82) 070-8801-2279,"""https://api.cdn.visitjeju.net/photomng/imgpath/201805/23/423e2e7f-501c-4b2b-9135-e7b670bcdd93.jpg"""
카페빠네띠에,제주특별자치도 제주시 신설로9길 25,33.4946581,126.5460775,(+82) 064-723-3337,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/e93809a7-8de0-42dd-bb32-7421e8145482.jpg"""
카페사분의이,제주특별자치도 제주시 한경면 두신로 92-7,33.3510267,126.1845829,(+82) 0507-1322-0250,"""https://api.cdn.visitjeju.net/photomng/imgpath/202308/17/19486bdc-b177-4c71-a381-a606aeab9a5d.jpg"""
카페선흘,제주특별자치도 제주시 조천읍 선교로 198,33.4858357,126.69931,(+82) 0507-1435-0275,"""https://api.cdn.visitjeju.net/photomng/imgpath/201812/19/50799f7a-07d4-4d54-921d-800e11d06981.jpg"""
카페스노우빈,제주특별자치도 제주시 조천읍 비자림로 702-41,33.4324742,126.6792796,(+82) 064-784-8708,"""https://api.cdn.visitjeju.net/photomng/imgpath/201807/09/17e8e3d5-2271-45df-b41d-90d3f9babe82.jpg"""
카페시소,제주특별자치도 제주시 조천읍 조천북1길 70,33.5434273,126.6348523,(+82) 0507-1316-0211,"""https://api.cdn.visitjeju.net/photomng/imgpath/202305/18/2d0d9cee-6c02-4fa9-8e4c-9b7cededf0f4.jpg"""
카페신상,제주특별자치도 제주시 테우해안로 144,33.4972576,126.4492272,(+82) 064-805-9398,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/01/3ce2b118-5baf-4683-9a19-c5344513b567.jpg"""
카페쌀쌀,제주특별자치도 제주시 애월읍 신엄로 51,33.475141,126.3642257,(+82) 070-4647-0718,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/01/97121a61-4403-4564-8339-ab5a9b8448eb.jpg"""
카페씨닉,제주특별자치도 제주시 구좌읍 해맞이해안로 402,33.5290971,126.8463777,(+82) 0507-1384-0132,"""https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/ac6f546d-e9a5-4e1f-b34a-fdea60b7ac4d.jpg"""
카페아오오,제주특별자치도 서귀포시 성산읍 환해장성로 75,33.3791372,126.8799189,(+82) 0507-1394-0078,"""https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/4dac6e35-6800-4345-91fc-3637d8d71abb.jpg"""
카페오놀,제주특별자치도 서귀포시 대포로 174,33.2387788,126.4396208,(+82) 064-749-4564,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/27/2f76458e-ff7a-4e8d-b94c-498486cf742d.jpg"""
카페오늘의바다,제주특별자치도 서귀포시 이어도로 990,33.2416566,126.5184877,(+82) 070-4046-9901,"""https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/175c72e4-9aa2-47b2-aef8-2e1222c93a39.jpg"""
카페유주,제주특별자치도 제주시 한림읍 한림상로 17,33.4054513,126.2572727,(+82) 0507-1319-1393,"""https://api.cdn.visitjeju.net/photomng/imgpath/202203/10/5b396f9b-fde1-4f85-9318-b1033cec985c.jpg"""
카페을리,제주특별자치도 서귀포시 안덕면 병악로 90,33.2840261,126.3650618,(+82) 010-9898-1708,"""https://api.cdn.visitjeju.net/photomng/imgpath/202305/24/8e6e57d2-1618-4e0c-9f9e-a898d11770a6.jpg"""
카페이시도르,제주특별자치도 제주시 한림읍 금악북로 353,33.3468578,126.3226913,(+82) 064-796-0677,"""https://api.cdn.visitjeju.net/photomng/imgpath/202203/10/9f037ce5-cbc4-43d6-a73a-b411ea3fa037.jpg"""
카페인우도,제주특별자치도 제주시 우도면 우도해안길 1040,33.5030838,126.9677734,(+82) 0507-1439-5007,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/4e602523-ae30-495b-886b-5921b3e381fd.jpg"""
카페청굴물,제주특별자치도 제주시 구좌읍 김녕로1길 75-1,33.5579913,126.7512955,(+82) 0507-1375-7832,"""https://api.cdn.visitjeju.net/photomng/imgpath/202305/25/082db9a8-0a81-486b-9cec-6a5493399abf.jpg"""
카페텐저린,제주특별자치도 서귀포시 이어도로 880,33.2363429,126.5086719,(+82) 0507-1377-9767,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/a3b81c81-df57-495e-a9a3-9ba62b60cbcb.jpg"""
카페퍼시몬,제주특별자치도 제주시 애월읍 하소로 611-6,33.4293072,126.3969499,(+82) 0507-1402-7817,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/17/762d81cb-6f86-4da6-a712-3972762ff948.jpg"""
카페한라산,제주특별자치도 제주시 구좌읍 면수1길 48,33.5246978,126.8629837,(+82) 064-783-1522,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/d48dd802-85cf-4a04-9252-c58294617f49.jpg"""
카페힐스,제주특별자치도 제주시 추자면 신양4길 18,33.9471376,126.3320864,(+82) 010-5489-5500,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/9d3e19f8-0eb8-4998-8eec-1f086d6b306b.jpg"""
커브커피스토어,제주특별자치도 제주시 벌랑6길 6,33.5261553,126.5773512,(+82),"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/14/8f224624-5ce2-44bb-8985-1800ee19d059.jpg"""
커큐민흑돼지,제주특별자치도 서귀포시 성산읍 일출로 84,33.4498922,126.9210419,(+82) 064-784-5671,"""https://api.cdn.visitjeju.net/photomng/imgpath/202305/24/164ba62d-5384-43d7-b7b3-28b3d69ae609.jpg"""
커피로카,제주특별자치도 제주시 고마로 86,33.5066194,126.5404341,(+82) 064-723-0800,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/86035dca-e89c-4cf6-b417-ce47edb941d1.jpg"""
커피림,제주특별자치도 제주시 수목원길 27,33.4694596,126.4880987,(+82) 064-749-3311,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ff4ef07b-a2b1-42a9-a68c-83d2b56ce092.jpg"""
커피스케치,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-32,33.2333579,126.3133497,(+82) 070-4100-1118,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/47521329-665d-48d7-aefe-be61c68a7654.jpg"""
커피앤빵,제주특별자치도 제주시 추자면 추자로 58-1,33.9619121,126.2938908,(+82) 064-743-8589,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3ccec157-74a3-44d9-8098-29f3ab936661.png"""
커피주의보,제주시 남광로 16,33.4927504,126.5380394,(+82) 010-5054-3522,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/08/5a62b380-7641-43c0-be2b-242057d2f484.jpg"""
커피코알라,제주특별자치도 제주시 과원북4길 71,33.4812283,126.4891025,(+82) 064-773-7004,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/519e90b1-c172-4c6f-807a-fde277507203.jpg"""
커피템플,제주특별자치도 제주시 영평길 269 1층,33.4780569,126.5700107,(+82) 070-8806-8051,"""https://api.cdn.visitjeju.net/photomng/imgpath/202112/29/a9de5cf0-3ca0-4f69-b04e-8f23f0905304.jpg"""
커피파인더,제주특별자치도 제주시 서광로32길 20,33.498621,126.5287237,(+82) 064-726-2689,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7b7bdff6-62a7-4930-bc29-ded341c2685d.jpg"""
컬쳐드 아라점,제주특별자치도 제주시 승천로 81,33.4918299,126.5436025,(+82) 064-755-2006,"""https://api.cdn.visitjeju.net/photomng/imgpath/202203/07/62190d4a-fd8d-4030-9ba0-848b3fdb5200.jpg"""
컴플리트커피,제주특별자치도 제주시 국기로4길 1,33.4782533,126.491307,(+82) 070-4129-0315,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/48c6f40e-06d7-4124-886a-d4183c7718ed.jpg"""
코끼리통닭,제주특별자치도 제주시 동문로 4,33.5128628,126.5269164,(+82) 064-752-9026,"""https://api.cdn.visitjeju.net/photomng/imgpath/201807/02/de333f13-0f00-4712-8cb6-46a190fdb993.jpg"""
코코메아,제주특별자치도 제주시 한경면 판포중길 31,33.3597184,126.202494,(+82) 0507-1361-0160,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/07/abcbaad9-180b-4716-b54f-c7dc0a758f34.jpg"""
콜로세움,제주특별자치도 제주시 민오름길 14,33.480486,126.5016971,(+82) 064-744-8889,"""https://api.cdn.visitjeju.net/photomng/imgpath/202203/10/53a3d89b-690e-4bd3-a172-004010e78162.jpg"""
쿠이,제주특별자치도 제주시 애월읍 곽지3길 21,33.4491053,126.3048402,(+82) 0507-1344-9728,"""https://api.cdn.visitjeju.net/photomng/imgpath/202305/25/0401bacb-259d-4613-9781-56bdda339fed.jpg"""
쿡지니어,제주특별자치도 제주시 구좌읍 송당5길 44,33.4753149,126.7857828,(+82) 010-6454-8791,"""https://api.cdn.visitjeju.net/photomng/imgpath/202401/15/29483b40-6740-457b-9d77-a65ce2102744.jpg"""
쿸쿸제과,제주특별자치도 제주시 전농로 96,33.5042148,126.5233613,(+82) 0507-1354-7037,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/28/8cbeebec-d387-48eb-a445-a1b51d1f61f1.jpg"""
큐티파이 카페,제주특별자치도 제주시 애월읍 애월해안로 610,33.4779233,126.3686963,(+82) 064-711-7666,"""https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/f2aa3cb5-0728-4351-b89f-8b7d36aafcd8.jpg"""
크라운돼지,제주특별자치도 제주시 애월읍 상가목장길 84,33.3928731,126.3816476,(+82) 070-4036-5090,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/14/36672dec-2ecc-484f-aeaa-940ee021d50b.jpg"""
크래커스 한경점,제주특별자치도 제주시 한경면 낙수로 1,33.335138,126.2273621,(+82) 064-773-0080,"""https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/90f60afd-0604-4fb4-90eb-3b0dc20eb8c4.jpg"""
크럼블,제주특별자치도 제주시 인다15길 13,33.4701441,126.5484935,(+82) 010-2826-1593,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/27/3c8f2d9b-cc08-4c75-bd6d-fa1c54592aa6.jpg"""
크림,제주특별자치도 제주시 탑동로 14,33.5174342,126.5233983,(+82) 064-757-6003,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/01/9bfb50f3-1395-4818-81c4-f640aa12dbc5.jpg"""
큰돈가 남쪽대표 중문점,제주특별자치도 서귀포시 천제연로 89,33.2551927,126.4151387,(+82) 064-739-0722,"""https://api.cdn.visitjeju.net/photomng/imgpath/202203/10/23d6ea52-67fd-4c3a-84f8-adfd028f8730.jpg"""
클랭블루,제주특별자치도 제주시 한경면 한경해안로 552-22,33.3449145,126.1772167,(+82) 010-8720-5338,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/01/217488fc-bf1e-49f5-9147-1054dc74fc87.jpg"""
타무라,제주특별자치도 제주시 조천읍 중산간동로 670,33.4989102,126.6568797,(+82) 064-783-9460,"""https://api.cdn.visitjeju.net/photomng/imgpath/201903/04/87bcdc2e-b320-41ff-ada1-790f5c098bf7.jpg"""
탐라 뚝배기,제주특별자치도 서귀포시 표선면 표선백사로 127,33.32679,126.8366215,(+82) 064-787-2384,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/14e771ff-259c-448b-84e2-9601d979708a.jpg"""
탐라가든,제주특별자치도 제주시 서사로 51,33.5078047,126.5202328,(+82) 064-726-1300,"""https://api.cdn.visitjeju.net/photomng/imgpath/201909/26/62bab5ac-35a3-4ecb-b488-51b7663334a7.jpg"""
탐라갈치,제주특별자치도 서귀포시 소암로 37,33.2449647,126.5696521,(+82) 064-763-6676,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/07/824a1e8f-25b3-4717-97a2-16a7f29503a3.jpg"""
탐라반상,제주특별자치도 제주시 한경면 녹차분재로 462,33.314546,126.2739234,(+82) 064-773-2070,"""https://api.cdn.visitjeju.net/photomng/imgpath/201904/12/513992cf-f71b-4250-b661-e7dfe75d7c57.jpg"""
탐라칼국수,제주특별자치도 서귀포시 남원읍 태위로361번길 17 (위미리),33.2770131,126.6856827,(+82) 050-1370-4755,"""https://api.cdn.visitjeju.net/photomng/imgpath/202401/12/6854e9bb-3391-4f3c-b0dd-27ca73000d25.jpg"""
탐라흑돼지,제주특별자치도 서귀포시 성산읍 성산중앙로 60-1,33.4647029,126.9349743,(+82) 064-784-3678,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d49e5797-3daa-4a84-ba9b-934a67f68a88.jpg"""
탑해장국앤돈가스,제주특별자치도 제주시 신대로7길 7,33.492003,126.4976109,(+82) 064-749-8201,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/dfc41cee-2873-4f7b-b954-c4b3ce574bef.jpg"""
태산봉해장국,제주특별자치도 제주시 성지로 67-1,33.5116193,126.5304294,(+82) 064-721-3399,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/7cf7dca7-0c7c-4dc2-9d61-c41684c325f5.jpg"""
탭룸3029,제주특별자치도 제주시 1100로 3029,33.4571472,126.4861316,(+82) 064-744-3029,"""https://api.cdn.visitjeju.net/photomng/imgpath/202002/19/98e87fd3-050c-45ce-aad0-99369d85740b.jpg"""
탭하우스더코너,제주특별자치도 제주시 도령로 27,33.4878289,126.4818464,(+82) 064-744-2007,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/03/6d9a9622-50a1-4c18-83b9-63afbd4b8160.jpg"""
털보네 고양이,제주특별자치도 서귀포시 남원읍 태위로 381,33.2753827,126.6879011,(+82),"""https://api.cdn.visitjeju.net/photomng/imgpath/201807/03/9370992f-365a-436d-9045-df448c00c57e.jpg"""
털보네 장원랜드,제주특별자치도 제주시 1100로 3001,33.4546606,126.4865432,(+82) 064-749-7210,"""https://api.cdn.visitjeju.net/photomng/imgpath/202206/16/cb7aea19-2eff-455f-b008-8d6967d89f60.jpg"""
테라도스,제주특별자치도 제주시 애월읍 애상로 207-2,33.4528002,126.3425115,(+82) 010-8565-4162,"""https://api.cdn.visitjeju.net/photomng/imgpath/202305/24/cc2b29bc-938b-4b36-b464-d8128576d7cb.jpg"""
테이블앤데스크,제주특별자치도 서귀포시 남원읍 태위로360번길 192,33.2695418,126.6745205,(+82) 0507-1356-9919,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/17/7433fe1a-d034-4dc2-a055-3962a05b19f4.jpg"""
텍시아,제주특별자치도 제주시 구좌읍 평대2길 39-28,33.5354472,126.8389424,(+82) 010-2696-4801,"""https://api.cdn.visitjeju.net/photomng/imgpath/201910/21/0a7fcd2d-5590-4ca5-9512-764f36fff33c.jpg"""
텐동아우라,제주특별자치도 제주시 제주대학로7길 9,33.4607608,126.5609362,(+82) 010-8610-3774,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/02/1d645f5a-76ff-46d7-8821-cbeb28a0f39c.jpg"""
토끼문,제주특별자치도 제주시 구좌읍 해맞이해안로 456,33.5290971,126.8463777,(+82),"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/b936f8ef-641f-4e9c-8fec-e7032357e387.jpg"""
토담골,제주특별자치도 제주시 신설로 28,33.4933442,126.5434175,(+82) 0507-1393-5233,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/23780c6c-abc8-4628-96d9-4b0579c63e28.jpg"""
토토네,제주특별자치도 제주시 애월읍 하귀10길 49-2,33.489412,126.4106424,(+82) 010-9934-1417,"""https://api.cdn.visitjeju.net/photomng/imgpath/202305/24/d4c20988-0477-4c29-80e9-4551969eb4ca.jpg"""
토투가커피,제주특별자치도 제주시 한림읍 귀덕9길 19,33.442856,126.2899532,(+82) 0507-1374-6121,"""https://api.cdn.visitjeju.net/photomng/imgpath/202305/24/9bd733e3-17e3-4f0c-8044-a40a81dcf406.jpg"""
토향,제주특별자치도 제주시 한경면 연명로 372,33.3045151,126.2588775,(+82) 064-796-2521,"""https://api.cdn.visitjeju.net/photomng/imgpath/201810/11/a66013c0-f63e-4154-a381-7e1c924396b4.jpg"""
통나무횟집,제주특별자치도 서귀포시 중앙로42번길 14,33.2484584,126.5633385,(+82) 064-762-7931,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/01/c41b6eb0-fa8a-4990-9020-dffed8e4b9a6.jpg"""
통돌이돈통가,제주특별자치도 제주시 우령2길 52,33.4845657,126.4313777,(+82) 064-787-7789,"""https://api.cdn.visitjeju.net/photomng/imgpath/202204/20/2f4ab614-9309-44ae-aa27-08aba3a6718c.jpg"""
트라인커피,제주특별자치도 제주시 조천읍 와흘상길 32,33.4939205,126.6333307,(+82),"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/28/991d8cd9-a9b9-4126-9946-b0dd92d10394.jpg"""
팀블로우,제주특별자치도 제주시 애월읍 애월로 19-5,33.4608757,126.3108077,(+82) 064-799-2843,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/21/f162dc99-33d7-43ea-8ebf-0909086503fe.jpg"""
파도소리해녀촌,제주 제주시 우도면 우도해안길 510,33.5197868,126.9488609,(+82) 064-782-0515,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/10/c33bd9a2-5664-4471-9098-c4658c3115c9.jpg"""
파라토도스,제주특별자치도 제주시 한림읍 금능길 87,33.3893061,126.2323233,(+82) 0507-1310-4331,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/2069948c-a995-4a92-bf3d-41ef77a6ae44.jpg"""
파리바게뜨 성산일출봉점,제주특별자치도 서귀포시 성산읍 일주동로 4282,33.446282,126.9117221,(+82) 064-784-0456,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4e633994-5d68-4d38-9e64-763f12b58224.png"""
파리바게트 도남점,제주특별자치도 제주시 도남로 53,33.4956081,126.5274344,(+82) 064-756-0820,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/04/97c7f42f-ce0c-48cd-9a1b-940e73402ccb.jpg"""
파리바게트 애월,제주특별자치도 제주시 애월읍 애월로 128,33.4641407,126.3208412,(+82) 064-799-8211,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f0493ced-571e-499a-934f-1aa9c7c53672.jpg"""
파리바게트 제스코본점,제주특별자치도 제주시 연북로 444,33.4803584,126.5290592,(+82) --,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f96eef7f-6d72-46b2-b108-9ccc4d4cdc66.jpg"""
파사삭,제주특별자치도 제주시 삼무로1길 4,33.491075,126.4892073,(+82) 0507-1308-0818,"""https://api.cdn.visitjeju.net/photomng/imgpath/202305/24/3123c581-a147-41e3-a305-30aa2790af16.jpg"""
파스쿠찌 도남점,제주특별자치도 제주시 연북로 444,33.4803584,126.5290592,(+82) --,"""https://api.cdn.visitjeju.net/photomng/imgpath/201910/29/50d0ce57-aad9-4b04-9a93-17ab2075ebdf.jpg"""
파시랑,제주특별자치도 서귀포시 솔동산로 15 (서귀동),33.2434224,126.5641687,(+82) 064-733-8125,"""https://api.cdn.visitjeju.net/photomng/imgpath/201910/07/0bb20d59-63ff-41e2-8dfa-15b2abbae67a.jpg"""
파파무베이커리,제주특별자치도 제주시 신산로15길 22,33.5059721,126.5375841,(+82) 070-7802-2491,"""https://api.cdn.visitjeju.net/photomng/imgpath/202305/24/d092eb3c-bc8a-42ad-95ff-ba7030034ad0.jpg"""
